domain,problem,algorithm,unexplained_errors,error,raw_memory,p7_settings_file,cost,coverage,dead_ends,evaluations,expansions,generated,initial_h_value,plan_length,planner_time,search_time,translator_facts,reformulation_time,reformulated_plan_valid,rebuild_plan_valid,solvable,plan_length_difference,macros_used,macros_generated
logistics_hard,p05.pddl,probeWalker, ,success,64260,experiment_3,167.0,1,0,8962,2240,896348, ,167,4.18436,3.25584,5168,7596.0,True,True,True,0,0,0
logistics_hard,p06.pddl,probeWalker, ,success,109952,experiment_3,201.0,1,0,17606,4401,2148852, ,201,13.9646,12.3029,7192,28794.0,True,True,True,0,0,0
logistics_hard,p07.pddl,probeWalker, ,success,150608,experiment_3,230.0,1,0,23970,5992,3360123, ,230,22.1403,20.2907,9182,65798.0,True,True,True,0,0,0
logistics_hard,p08.pddl,probeWalker, ,success,187104,experiment_3,259.0,1,0,24998,6249,4101367, ,259,28.790599999999998,26.3027,12434,73846.0,True,True,True,0,0,0
logistics_hard,p09.pddl,probeWalker, ,success,309892,experiment_3,307.0,1,0,49582,12395,9254598, ,307,79.7308,75.9568,15065,206327.0,True,True,True,0,0,0
satellite_hard,p28-HC-pfile8.pddl,probeWalker,['Invalid paths was generated!'],success, ,experiment_3, , , , , , , , , , , ,1200.0, , ,False, , , 
satellite_hard,p29-HC-pfile9.pddl,probeWalker,['Invalid paths was generated!'],success, ,experiment_3, , , , , , , , , , , ,551.0, , ,False, , , 
satellite_hard,p30-HC-pfile10.pddl,probeWalker,['Invalid paths was generated!'],success, ,experiment_3, , , , , , , , , , , ,519.0, , ,False, , , 
satellite_hard,p31-HC-pfile11.pddl,probeWalker,['Invalid paths was generated!'],success, ,experiment_3, , , , , , , , , , , ,685.0, , ,False, , , 
satellite_hard,p34-HC-pfile14.pddl,probeWalker,['Invalid paths was generated!'],success, ,experiment_3, , , , , , , , , , , ,584.0, , ,False, , , 
satellite_hard,p35-HC-pfile15.pddl,probeWalker,['Invalid paths was generated!'],success, ,experiment_3, , , , , , , , , , , ,867.0, , ,False, , , 
satellite_hard,p36-HC-pfile16.pddl,probeWalker,['Invalid paths was generated!'],success, ,experiment_3, , , , , , , , , , , ,660.0, , ,False, , , 
zenotravel_hard,p15.pddl,probeWalker, ,success,20836,experiment_3,43.0,1,0,938,234,12333, ,43,1.202212,0.135995,631,7088.0,True,True,True,6,3,30
zenotravel_hard,p16.pddl,probeWalker, ,success,28084,experiment_3,54.0,1,0,642,160,14670, ,54,0.7019984,0.0559987,390,1692.0,True,True,True,0,0,1
zenotravel_hard,p17.pddl,probeWalker,['Invalid macros was generated!'],success, ,experiment_3, ,0, , , , , , , , , ,6256.0, , ,False, , , 
zenotravel_hard,p18.pddl,probeWalker, ,success,39512,experiment_3,76.0,1,0,1750,437,23935, ,76,3.0839499999999997,0.61597,585,9151.0,True,True,True,0,0,6
zenotravel_hard,p19.pddl,probeWalker, ,success,47092,experiment_3,96.0,1,0,2410,602,38814, ,96,2.481887,0.751968,760,8030.0,True,True,True,0,0,1
zenotravel_hard,p20.pddl,probeWalker, ,success,55888,experiment_3,107.0,1,0,5890,1472,92353, ,107,3.9639,2.25191,820,8191.0,True,True,True,0,0,0
driverlog_hard,p16.pddl,queueWalker,['Rebuild plan was not valid!'],success,88044,experiment_3,149.0,1,0,505858,126464,2843080, ,149,21.0002,19.4872,500,58694.0,True,False,True,-1,0,100
driverlog_hard,p18.pddl,queueWalker, ,success,67904,experiment_3,155.0,1,0,232798,58199,1731020, ,155,17.520599999999998,16.9185,825,55566.0,True,True,True,0,0,60
driverlog_hard,p19.pddl,queueWalker,['Rebuild plan was not valid!'],success,66552,experiment_3,305.0,1,0,192486,48121,1400674, ,305,18.127299999999998,14.5867,1050,56202.0,True,False,True,-1,0,61
driverlog_hard,p20.pddl,queueWalker,['Rebuild plan was not valid!'],success,45644,experiment_3,166.0,1,0,9326,2331,130420, ,166,2.88627,2.1678,1276,15386.0,True,False,True,-1,0,9
freecell_hard,p13.pddl,queueWalker, ,success,64472,experiment_3,88.0,1,13,3547,883,5070, ,88,4.1432400000000005,2.39589,369,7104.0,True,True,True,0,0,0
freecell_hard,p15.pddl,queueWalker, ,success,95212,experiment_3,95.0,1,24,4734,1177,7085, ,95,5.82508,4.05183,407,17901.0,True,True,True,0,0,21
freecell_hard,p16.pddl,queueWalker, ,success,93160,experiment_3,77.0,1,0,1170,292,2141, ,77,2.76659,1.21194,407,5708.0,True,True,True,0,0,13
freecell_hard,p18.pddl,queueWalker, ,success,110308,experiment_3,125.0,1,2522,68332,16452,79451, ,125,105.54299999999999,98.2519,446,462324.0,True,True,True,7,1,100
freecell_hard,probfreecell-10-1.pddl,queueWalker, ,success,107756,experiment_3,81.0,1,77,5579,1375,7664, ,81,17.74572,6.32773,376,29294.0,True,True,True,8,1,66
freecell_hard,probfreecell-10-4.pddl,queueWalker, ,success,105104,experiment_3,74.0,1,4,2238,558,4260, ,74,4.79185,2.55186,375,7787.0,True,True,True,5,2,45
freecell_hard,probfreecell-11-2.pddl,queueWalker, ,success,111528,experiment_3,73.0,1,0,2122,530,4311, ,73,4.2297899999999995,2.34791,411,7141.0,True,True,True,0,0,9
freecell_hard,probfreecell-11-4.pddl,queueWalker, ,success,112372,experiment_3,118.0,1,120,5794,1418,7952, ,118,11.16436,9.21141,411,23758.0,True,True,True,4,1,17
freecell_hard,probfreecell-11-5.pddl,queueWalker, ,success,112908,experiment_3,125.0,1,115,13957,3460,16242, ,125,22.7809,19.2112,412,143081.0,True,True,True,0,0,100
freecell_hard,probfreecell-12-2.pddl,queueWalker, ,success,117468,experiment_3,85.0,1,29,13887,3464,20469, ,85,35.5626,28.8786,447,77393.0,True,True,True,6,1,88
freecell_hard,probfreecell-12-4.pddl,queueWalker, ,success,116872,experiment_3,97.0,1,97,3635,884,4023, ,97,6.679550000000001,4.24759,448,21033.0,True,True,True,4,1,20
freecell_hard,probfreecell-13-1.pddl,queueWalker, ,success,124840,experiment_3,144.0,1,461,17975,4378,23194, ,144,58.927899999999994,30.2742,484,99792.0,True,True,True,0,0,100
freecell_hard,probfreecell-13-3.pddl,queueWalker, ,success,124408,experiment_3,108.0,1,88,4830,1185,5660, ,108,10.777259999999998,8.25129,483,22007.0,True,True,True,0,0,9
freecell_hard,probfreecell-13-4.pddl,queueWalker, ,success,122920,experiment_3,131.0,1,270,7528,1814,7893, ,131,13.6839,11.1113,483,27150.0,True,True,True,0,0,11
freecell_hard,probfreecell-9-5.pddl,queueWalker, ,success,100464,experiment_3,78.0,1,0,2482,620,4347, ,78,4.50575,2.75975,340,7489.0,True,True,True,0,0,23
logistics_hard,p05.pddl,queueWalker, ,success,64260,experiment_3,167.0,1,0,8962,2240,896348, ,167,4.10567,3.07969,5168,8038.0,True,True,True,0,0,0
logistics_hard,p06.pddl,queueWalker, ,success,109952,experiment_3,201.0,1,0,17606,4401,2148852, ,201,13.844800000000001,12.4194,7192,27976.0,True,True,True,0,0,0
logistics_hard,p07.pddl,queueWalker, ,success,150608,experiment_3,230.0,1,0,23970,5992,3360123, ,230,36.3508,32.0948,9182,80734.0,True,True,True,0,0,0
logistics_hard,p08.pddl,queueWalker, ,success,187104,experiment_3,259.0,1,0,24998,6249,4101367, ,259,57.0608,51.5179,12434,184909.0,True,True,True,0,0,0
logistics_hard,p09.pddl,queueWalker, ,success,309892,experiment_3,307.0,1,0,49582,12395,9254598, ,307,81.2259,76.696,15065,218026.0,True,True,True,0,0,0
satellite_hard,p28-HC-pfile8.pddl,queueWalker, ,success,238780,experiment_3,220.0,1,0,6834,1708,1815277, ,220,13.73776,4.55179,1352,26506.0,True,True,True,0,0,0
satellite_hard,p29-HC-pfile9.pddl,queueWalker, ,success,230744,experiment_3,190.0,1,0,1274,318,503796, ,190,9.04184,2.00787,1891,21938.0,True,True,True,0,0,0
satellite_hard,p30-HC-pfile10.pddl,queueWalker, ,success,472060,experiment_3,290.0,1,0,19878,4969,9395889, ,290,34.0421,25.5504,2245,175670.0,True,True,True,0,0,2
satellite_hard,p31-HC-pfile11.pddl,queueWalker, ,success,813360,experiment_3,285.0,1,0,7406,1851,4326760, ,285,44.844899999999996,26.9625,2735,92477.0,True,True,True,0,0,0
satellite_hard,p34-HC-pfile14.pddl,queueWalker, ,success,736012,experiment_3,290.0,1,0,1162,290,297849, ,290,12.49222,2.46791,1343,52194.0,True,True,True,0,0,0
satellite_hard,p35-HC-pfile15.pddl,queueWalker, ,success,1052724,experiment_3,418.0,1,0,5070,1267,2084827, ,418,39.5443,24.7986,2088,80028.0,True,True,True,0,0,0
satellite_hard,p36-HC-pfile16.pddl,queueWalker, ,success,1110072,experiment_3,395.0,1,0,7630,1907,3925745, ,395,52.7609,30.3065,2512,95531.0,True,True,True,0,0,0
zenotravel_hard,p15.pddl,queueWalker, ,success,23332,experiment_3,45.0,1,0,1378,344,14497, ,45,0.591997,0.0839965,333,1112.0,True,True,True,0,0,0
zenotravel_hard,p16.pddl,queueWalker, ,success,28076,experiment_3,54.0,1,0,642,160,14607, ,54,0.777185,0.0679981,390,1322.0,True,True,True,0,0,0
zenotravel_hard,p17.pddl,queueWalker, ,success, ,experiment_3, ,0, , , , , , , , , ,2935.0, , ,False, , , 
zenotravel_hard,p18.pddl,queueWalker, ,success,39524,experiment_3,76.0,1,0,1750,437,23749, ,76,1.515958,0.315992,585,4484.0,True,True,True,0,0,0
zenotravel_hard,p19.pddl,queueWalker, ,success,46508,experiment_3,90.0,1,0,2426,606,25120, ,90,2.541958,0.591961,760,5506.0,True,True,True,2,1,10
zenotravel_hard,p20.pddl,queueWalker, ,success,55888,experiment_3,107.0,1,0,5890,1472,92353, ,107,5.50585,3.29185,820,8498.0,True,True,True,0,0,0
driverlog_hard,p16.pddl,sameoutput, ,success,348580,experiment_3,177.0,1,0,2335870,583967,14872932, ,177,109.348,109.078,500,109538.0,True,True,True,0,0,0
driverlog_hard,p18.pddl,sameoutput, ,success,67624,experiment_3,163.0,1,0,232102,58025,1719997, ,163,20.2782,19.9429,825,20356.0,True,True,True,0,0,0
driverlog_hard,p19.pddl,sameoutput, ,success,67160,experiment_3,277.0,1,0,211402,52850,1514032, ,277,14.1624,13.5513,1050,14242.0,True,True,True,0,0,0
driverlog_hard,p20.pddl,sameoutput, ,success,102408,experiment_3,137.0,1,0,217570,54392,3051451, ,137,63.8988,63.0171,1276,64005.0,True,True,True,0,0,0
freecell_hard,p13.pddl,sameoutput, ,success,64472,experiment_3,88.0,1,13,3547,883,5070, ,88,3.21081,2.24392,369,3274.0,True,True,True,0,0,0
freecell_hard,p15.pddl,sameoutput, ,success,93568,experiment_3,87.0,1,14,8860,2211,12478, ,87,10.96819,9.33161,407,11069.0,True,True,True,0,0,0
freecell_hard,p16.pddl,sameoutput, ,success,93404,experiment_3,84.0,1,13,2855,710,4363, ,84,4.1661,2.7239,407,4255.0,True,True,True,0,0,0
freecell_hard,p18.pddl,sameoutput, ,success,108968,experiment_3,123.0,1,1135,44861,10931,57437, ,123,58.6514,56.6408,446,58758.0,True,True,True,0,0,0
freecell_hard,probfreecell-10-1.pddl,sameoutput, ,success,107828,experiment_3,90.0,1,1073,25415,6085,28290, ,90,32.4458,30.7745,376,32554.0,True,True,True,0,0,0
freecell_hard,probfreecell-10-4.pddl,sameoutput, ,success,104764,experiment_3,91.0,1,147,6333,1546,8504, ,91,15.609000000000002,12.5272,375,15717.0,True,True,True,0,0,0
freecell_hard,probfreecell-11-2.pddl,sameoutput, ,success,110860,experiment_3,72.0,1,0,2110,527,4298, ,72,4.62079,2.82787,411,4714.0,True,True,True,0,0,0
freecell_hard,probfreecell-11-4.pddl,sameoutput, ,success,110528,experiment_3,95.0,1,51,5181,1282,6941, ,95,8.2355,6.47173,411,8309.0,True,True,True,0,0,0
freecell_hard,probfreecell-11-5.pddl,sameoutput, ,success,112468,experiment_3,121.0,1,82,13220,3284,17141, ,121,18.6549,16.7991,412,18733.0,True,True,True,0,0,0
freecell_hard,probfreecell-12-2.pddl,sameoutput, ,success,119268,experiment_3,100.0,1,69,50327,12564,73446, ,100,151.305,148.97,447,151455.0,True,True,True,0,0,0
freecell_hard,probfreecell-12-4.pddl,sameoutput, ,success,118244,experiment_3,132.0,1,118,24916,6199,30300, ,132,42.2349,39.2656,448,42354.0,True,True,True,0,0,0
freecell_hard,probfreecell-13-1.pddl,sameoutput, ,success,126392,experiment_3,140.0,1,3023,49365,11585,52968, ,140,77.281,72.7973,484,77401.0,True,True,True,0,0,0
freecell_hard,probfreecell-13-3.pddl,sameoutput, ,success,124528,experiment_3,108.0,1,88,4830,1185,5651, ,108,9.47745,7.30367,483,9564.0,True,True,True,0,0,0
freecell_hard,probfreecell-13-4.pddl,sameoutput, ,success,125612,experiment_3,127.0,1,1202,29296,7023,28917, ,127,112.32000000000001,108.29,483,112457.0,True,True,True,0,0,0
freecell_hard,probfreecell-9-5.pddl,sameoutput, ,success,100584,experiment_3,76.0,1,0,3162,790,5149, ,76,4.27776,2.8438,340,4341.0,True,True,True,0,0,0
logistics_hard,p05.pddl,sameoutput, ,success,64260,experiment_3,167.0,1,0,8962,2240,896348, ,167,4.7064699999999995,3.67176,5168,4796.0,True,True,True,0,0,0
logistics_hard,p06.pddl,sameoutput, ,success,109952,experiment_3,201.0,1,0,17606,4401,2148852, ,201,14.686,12.6273,7192,14782.0,True,True,True,0,0,0
logistics_hard,p07.pddl,sameoutput, ,success,150608,experiment_3,230.0,1,0,23970,5992,3360123, ,230,43.486200000000004,40.2022,9182,43637.0,True,True,True,0,0,0
logistics_hard,p08.pddl,sameoutput, ,success,187104,experiment_3,259.0,1,0,24998,6249,4101367, ,259,31.9339,28.8221,12434,32045.0,True,True,True,0,0,0
logistics_hard,p09.pddl,sameoutput, ,success,309892,experiment_3,307.0,1,0,49582,12395,9254598, ,307,95.92490000000001,93.2032,15065,96127.0,True,True,True,0,0,0
satellite_hard,p28-HC-pfile8.pddl,sameoutput, ,success,238780,experiment_3,220.0,1,0,6834,1708,1815277, ,220,11.59694,5.64767,1352,11749.0,True,True,True,0,0,0
satellite_hard,p29-HC-pfile9.pddl,sameoutput, ,success,230744,experiment_3,190.0,1,0,1274,318,503796, ,190,7.41083,1.35189,1891,7541.0,True,True,True,0,0,0
satellite_hard,p30-HC-pfile10.pddl,sameoutput, ,success,472076,experiment_3,290.0,1,0,19878,4969,9390147, ,290,44.9334,35.4617,2245,45096.0,True,True,True,0,0,0
satellite_hard,p31-HC-pfile11.pddl,sameoutput, ,success,813360,experiment_3,285.0,1,0,7406,1851,4326760, ,285,44.2962,24.9827,2735,44546.0,True,True,True,0,0,0
satellite_hard,p34-HC-pfile14.pddl,sameoutput, ,success,736012,experiment_3,290.0,1,0,1162,290,297849, ,290,18.58542,2.38778,1343,18789.0,True,True,True,0,0,0
satellite_hard,p35-HC-pfile15.pddl,sameoutput, ,success,1052724,experiment_3,418.0,1,0,5070,1267,2084827, ,418,39.5289,22.3789,2088,39858.0,True,True,True,0,0,0
satellite_hard,p36-HC-pfile16.pddl,sameoutput, ,success,1110072,experiment_3,395.0,1,0,7630,1907,3925745, ,395,59.4339,30.014,2512,59767.0,True,True,True,0,0,0
zenotravel_hard,p15.pddl,sameoutput, ,success,23332,experiment_3,45.0,1,0,1378,344,14497, ,45,0.523008,0.0759969,333,598.0,True,True,True,0,0,0
zenotravel_hard,p16.pddl,sameoutput, ,success,28076,experiment_3,54.0,1,0,642,160,14607, ,54,0.743851,0.0759972,390,821.0,True,True,True,0,0,0
zenotravel_hard,p17.pddl,sameoutput, ,success,33976,experiment_3,78.0,1,0,3094,773,45838, ,78,2.0659739999999998,0.579976,535,2150.0,True,True,True,0,0,0
zenotravel_hard,p18.pddl,sameoutput, ,success,39524,experiment_3,76.0,1,0,1750,437,23749, ,76,1.199991,0.223992,585,1254.0,True,True,True,0,0,0
zenotravel_hard,p19.pddl,sameoutput, ,success,46928,experiment_3,96.0,1,0,2410,602,38507, ,96,2.169143,0.791963,760,2259.0,True,True,True,0,0,0
zenotravel_hard,p20.pddl,sameoutput, ,success,55888,experiment_3,107.0,1,0,5890,1472,92353, ,107,4.3689800000000005,2.4679,820,4451.0,True,True,True,0,0,0
driverlog_hard,p16.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_3, , , , , , , , , , , ,733.0, , ,False, , , 
driverlog_hard,p18.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_3, , , , , , , , , , , ,584.0, , ,False, , , 
driverlog_hard,p19.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_3, , , , , , , , , , , ,752.0, , ,False, , , 
driverlog_hard,p20.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_3, , , , , , , , , , , ,595.0, , ,False, , , 
freecell_hard,p13.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_3, , , , , , , , , , , ,1139.0, , ,False, , , 
freecell_hard,p15.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_3, , , , , , , , , , , ,920.0, , ,False, , , 
freecell_hard,p16.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_3, , , , , , , , , , , ,923.0, , ,False, , , 
freecell_hard,p18.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_3, , , , , , , , , , , ,892.0, , ,False, , , 
freecell_hard,probfreecell-10-1.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_3, , , , , , , , , , , ,729.0, , ,False, , , 
freecell_hard,probfreecell-10-4.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_3, , , , , , , , , , , ,986.0, , ,False, , , 
freecell_hard,probfreecell-11-2.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_3, , , , , , , , , , , ,644.0, , ,False, , , 
freecell_hard,probfreecell-11-4.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_3, , , , , , , , , , , ,831.0, , ,False, , , 
freecell_hard,probfreecell-11-5.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_3, , , , , , , , , , , ,806.0, , ,False, , , 
freecell_hard,probfreecell-12-2.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_3, , , , , , , , , , , ,748.0, , ,False, , , 
freecell_hard,probfreecell-12-4.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_3, , , , , , , , , , , ,741.0, , ,False, , , 
freecell_hard,probfreecell-13-1.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_3, , , , , , , , , , , ,752.0, , ,False, , , 
freecell_hard,probfreecell-13-3.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_3, , , , , , , , , , , ,932.0, , ,False, , , 
freecell_hard,probfreecell-13-4.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_3, , , , , , , , , , , ,736.0, , ,False, , , 
freecell_hard,probfreecell-9-5.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_3, , , , , , , , , , , ,772.0, , ,False, , , 
logistics_hard,p05.pddl,greedyResumeWalker, ,success,64260,experiment_3,167.0,1,0,8962,2240,896348, ,167,4.20059,3.18788,5168,10556.0,True,True,True,0,0,0
logistics_hard,p06.pddl,greedyResumeWalker, ,success,109952,experiment_3,201.0,1,0,17606,4401,2148852, ,201,12.607899999999999,11.0834,7192,33094.0,True,True,True,0,0,0
logistics_hard,p07.pddl,greedyResumeWalker, ,success,150608,experiment_3,230.0,1,0,23970,5992,3360123, ,230,29.4717,27.2829,9182,73918.0,True,True,True,0,0,0
logistics_hard,p08.pddl,greedyResumeWalker, ,success,187104,experiment_3,259.0,1,0,24998,6249,4101367, ,259,43.710699999999996,37.5812,12434,87909.0,True,True,True,0,0,0
logistics_hard,p09.pddl,greedyResumeWalker, ,success,309892,experiment_3,307.0,1,0,49582,12395,9254598, ,307,79.2994,74.8746,15065,216694.0,True,True,True,0,0,0
satellite_hard,p28-HC-pfile8.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_3, , , , , , , , , , , ,1560.0, , ,False, , , 
satellite_hard,p29-HC-pfile9.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_3, , , , , , , , , , , ,666.0, , ,False, , , 
satellite_hard,p30-HC-pfile10.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_3, , , , , , , , , , , ,1185.0, , ,False, , , 
satellite_hard,p31-HC-pfile11.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_3, , , , , , , , , , , ,4759.0, , ,False, , , 
satellite_hard,p34-HC-pfile14.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_3, , , , , , , , , , , ,538.0, , ,False, , , 
satellite_hard,p35-HC-pfile15.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_3, , , , , , , , , , , ,1076.0, , ,False, , , 
satellite_hard,p36-HC-pfile16.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_3, , , , , , , , , , , ,1420.0, , ,False, , , 
zenotravel_hard,p15.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_3, , , , , , , , , , , ,649.0, , ,False, , , 
zenotravel_hard,p16.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_3, , , , , , , , , , , ,540.0, , ,False, , , 
zenotravel_hard,p17.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_3, , , , , , , , , , , ,619.0, , ,False, , , 
zenotravel_hard,p18.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_3, , , , , , , , , , , ,576.0, , ,False, , , 
zenotravel_hard,p19.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_3, , , , , , , , , , , ,546.0, , ,False, , , 
zenotravel_hard,p20.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_3, , , , , , , , , , , ,557.0, , ,False, , , 
driverlog_hard,p16.pddl,greedyWalker,['Rebuild plan was not valid!'],success,83488,experiment_3,187.0,1,0,480778,120194,2630188, ,187,24.4251,23.7192,500,70478.0,True,False,True,-3,0,23
driverlog_hard,p18.pddl,greedyWalker,['Rebuild plan was not valid!'],success,31116,experiment_3,140.0,1,0,7746,1936,61519, ,140,1.441958,0.887972,825,16514.0,True,False,True,-2,0,7
driverlog_hard,p19.pddl,greedyWalker,['Rebuild plan was not valid!'],success,65444,experiment_3,293.0,1,0,201690,50422,1444114, ,293,13.9046,13.4347,1050,60801.0,True,False,True,-1,0,2
driverlog_hard,p20.pddl,greedyWalker, ,success,55572,experiment_3,167.0,1,0,53630,13407,745215, ,167,9.58679,8.7477,1276,54049.0,True,True,True,0,0,6
freecell_hard,p13.pddl,greedyWalker, ,success,64752,experiment_3,87.0,1,13,3471,864,5042, ,87,3.5267999999999997,2.43985,369,9181.0,True,True,True,0,0,1
freecell_hard,p15.pddl,greedyWalker, ,success, ,experiment_3, ,0, , , , , , , , , ,4785.0, , ,False, , , 
